Date,FUND_NET_ASSET_VAL,TOT_RETURN_INDEX_GROSS_DVDS,ALL_BROKERS_ADV_TOT_AGGR_VOL,FUND_FLOW,PX_LAST,TURNOVER,PX_VOLUME,AVERAGE_BID_ASK_SPREAD
5/24/2023,25.0424,25.8903,190945,-308.443,25.0334,37665800,1493066,0.0104
5/23/2023,25.2532,26.1163,251435,7.5657,25.2519,35579820,1391388,0.0106
5/22/2023,25.4856,26.3627,282182,343.3226,25.4902,29257380,1138987,0.0103
5/19/2023,25.4341,26.3011,179997,7.6996,25.4306,30604730,1194713,0.0104
5/18/2023,25.5159,26.3833,202665,7.684,25.51,35108720,1373668,0.0103
5/17/2023,25.2853,26.1573,190925,20.5567,25.2916,33285340,1310152,0.0103
5/16/2023,24.925,25.7774,237199,30.5564,24.9242,31238590,1240405,0.0103
5/15/2023,25.1675,26.0547,251746,5.0202,25.1923,30787830,1215963,0.0104
5/12/2023,25.0206,25.8801,231697,5.069,25.0235,26259230,1044010,0.0105
5/11/2023,25.0382,25.9109,174856,12.5986,25.0533,34657030,1376266,0.0103
5/10/2023,25.1092,25.9828,312852,5.043,25.1228,40116490,1588238,0.0103
5/9/2023,25.0522,25.9109,283970,5.0573,25.0533,27548750,1090655,0.0104
5/8/2023,25.1534,26.0341,242485,15.1373,25.1724,31399140,1239645,0.0101
5/5/2023,25.1765,26.0444,254129,37.9962,25.1824,37522490,1482310,0.0104
5/4/2023,24.6756,25.5309,344014,12.6771,24.6859,34607580,1390969,0.0108
5/3/2023,24.9438,25.8082,264763,12.4249,24.954,54977280,2167250,0.0114
5/2/2023,25.0833,25.952,314787,35.1677,25.093,41253590,1635025,0.0102
5/1/2023,25.4433,26.3217,247137,5.052,25.4505,34655510,1350605,0.0104
4/28/2023,25.4455,26.3319,270641,25.6228,25.4604,40709840,1592359,0.0104
4/27/2023,25.2068,26.0649,250507,7.6875,25.2022,40028240,1585178,0.0101
4/26/2023,24.7676,25.613,216135,-27.9231,24.7653,40924770,1636584,0.0101
4/25/2023,24.9191,25.7876,192586,9.9769,24.9341,36159580,1432388,0.0101
4/24/2023,25.3844,26.2703,172281,62.7373,25.4008,36236220,1418981,0.0103
4/21/2023,25.355,26.219,199104,81.8032,25.3512,1.01E+08,3957606,0.0107
4/20/2023,25.3748,26.2395,1296643,48.5144,25.371,88564330,3463024,0.0106
4/19/2023,25.4813,26.3627,943850,89.4383,25.4902,97429830,3795218,0.0106
4/18/2023,25.4985,26.3833,686427,7.6983,25.51,46935850,1829604,0.0102
4/17/2023,25.4857,26.3525,288091,33.3819,25.4803,60656000,2370206,0.0104
4/14/2023,25.3835,26.2498,351805,20.5324,25.381,44658030,1749149,0.0105
4/13/2023,25.4521,26.3217,233667,10.225,25.4505,44853700,1753656,0.0106
4/12/2023,25.1595,26.0341,277951,5.1263,25.1724,33060060,1299608,0.0102
4/11/2023,25.2624,26.1368,253368,25.337,25.2717,55601580,2181899,0.0102
4/10/2023,25.1779,26.0341,278252,17.8084,25.1724,38863540,1536719,0.0103
4/6/2023,25.0547,25.9109,226038,17.7488,25.0533,37951390,1505151,0.0111
4/5/2023,25.0194,25.8698,250702,0,25.0136,25878090,1028905,0.0106
4/4/2023,25.1108,25.9622,171552,30.2351,25.1029,33286310,1315104,0.0111
4/3/2023,25.3986,26.2806,144469,2.5288,25.4107,42609210,1669074,0.0105
3/31/2023,25.2988,26.1676,274178,10.2311,25.3015,37798410,1490572,0.0114
3/30/2023,24.9294,25.7876,181856,38.216,24.9341,62403300,2482786,0.0112
3/29/2023,24.8321,25.6747,210206,35.1474,24.8249,30583180,1226210,0.0109
3/28/2023,24.5144,25.3666,125284,25.0073,24.527,35817610,1452938,0.0107
3/27/2023,24.5052,25.3563,169932,7.4062,24.5171,44762100,1810570,0.0111
3/24/2023,24.3736,25.2023,196000,22.2103,24.3681,48598420,1990328,0.0107
3/23/2023,24.2507,25.0893,252961,29.4546,24.2589,48315920,1971403,0.0109
3/22/2023,24.2587,25.0893,384103,14.6531,24.2589,41962910,1690329,0.0121
3/21/2023,24.7216,25.5822,225007,21.9868,24.7355,46012150,1852454,0.0108
3/20/2023,24.3381,25.1832,252518,22.4064,24.3488,31450480,1280614,0.0121
3/17/2023,24.0646,24.9066,217177,12.2846,24.0813,44499150,1830124,0.011
3/16/2023,24.4468,25.2959,205695,12.1466,24.4578,56795440,2314904,0.0105
3/15/2023,24.045,24.8861,224397,41.9541,24.0615,61859470,2562982,0.011
3/14/2023,24.3813,25.2242,220323,-2.4273,24.3884,36650840,1492417,0.0113
3/13/2023,23.9903,24.8247,208235,9.8451,24.0021,52959520,2175255,0.0125
3/10/2023,24.242,25.091,281404,7.2654,24.2597,43136850,1755126,0.011
3/9/2023,24.7033,25.5418,263655,17.1305,24.6955,39136170,1552871,0.0108
3/8/2023,25.2254,26.1053,232178,19.9503,25.2403,42633580,1678001,0.0111
3/7/2023,25.2056,26.0644,380972,38.1974,25.2007,39995370,1565099,0.012
3/6/2023,25.556,26.4434,297900,7.6335,25.5672,32985410,1274678,0.0116
3/3/2023,25.6569,26.5459,210895,20.639,25.6663,30664400,1188033,0.0109
3/2/2023,25.2948,26.1566,248632,10.3602,25.2899,31786410,1250204,0.0113
3/1/2023,25.1375,26.0131,248338,56.177,25.1512,82347300,3250085,0.0119
2/28/2023,25.1581,26.0336,268426,17.7633,25.171,31227050,1224210,0.0113
2/27/2023,25.2143,26.0746,239557,30.4764,25.2106,29871290,1171408,0.0108
2/24/2023,25.1453,26.0234,291852,12.7269,25.1611,32887480,1298663,0.012
2/23/2023,25.3451,26.2078,259882,10.1536,25.3394,41385630,1619470,0.0118
2/22/2023,25.2265,26.1053,360133,10.2343,25.2403,45429880,1781841,0.0117
2/21/2023,25.2422,26.1053,234070,5.0932,25.2403,47698420,1862684,0.0115
2/17/2023,25.8049,26.6996,239499,17.8373,25.8149,30841560,1186461,0.0116
2/16/2023,25.8698,26.7713,215841,2.605,25.8842,35644720,1357160,0.0118
2/15/2023,26.1549,27.0684,193657,26.1154,26.1715,45664850,1736172,0.0117
2/14/2023,26.0493,26.9557,256650,36.9645,26.0625,35589610,1354469,0.0119
2/13/2023,26.0717,26.9762,231944,7.889,26.0823,30568080,1163613,0.0124
2/10/2023,25.7675,26.6586,136788,15.7916,25.7753,31192220,1201900,0.0119
2/9/2023,25.6719,26.5459,205374,10.4049,25.6663,34215200,1312560,0.0118
2/8/2023,25.9255,26.8225,262337,20.7326,25.9338,34839640,1327633,0.0128
2/7/2023,26.2221,27.1299,251256,13.0859,26.2309,40829380,1555804,0.0115
2/6/2023,25.9263,26.8123,389505,13.2356,25.9239,28143720,1074961,0.0112
2/3/2023,26.1441,27.0377,164908,34.0242,26.1418,35949400,1358319,0.0127
2/2/2023,26.3348,27.2323,291784,10.5569,26.33,42725930,1611761,0.0111
2/1/2023,25.994,26.9045,215347,23.9264,26.013,36606220,1409272,0.0133
1/31/2023,25.7204,26.6176,266227,15.7445,25.7356,36647330,1421905,0.0116
1/30/2023,25.2799,26.1463,255493,5.1929,25.28,28775800,1122506,0.0107
1/27/2023,25.5755,26.4639,229269,25.5199,25.587,33458250,1293737,0.0112
1/26/2023,25.543,26.4332,165438,23.2365,25.5573,39879060,1554698,0.0111
1/25/2023,25.302,26.1771,149380,20.6284,25.3097,30987690,1219744,0.0108
1/24/2023,25.2688,26.1361,255245,10.2169,25.2701,30971290,1213736,0.0166
1/23/2023,25.3047,26.1668,208963,22.9578,25.2998,35374040,1385365,0.0108
1/20/2023,25.0134,25.8799,306299,10.218,25.0224,36459010,1452360,0.0114
1/19/2023,24.5728,25.4189,353613,30.3011,24.5766,52579600,2118708,0.0107
1/18/2023,24.7864,25.6545,396783,19.8449,24.8045,31553990,1252088,0.011
1/17/2023,25.1618,26.0439,209764,7.5065,25.1809,35796470,1407107,0.0108
1/13/2023,25.2396,26.1156,250731,17.7805,25.2502,40275130,1587040,0.0118
1/12/2023,25.1286,25.9824,287317,17.8355,25.1215,35253960,1391699,0.0111
1/11/2023,24.9844,25.8492,262942,7.6102,24.9927,37705820,1500444,0.0117
1/10/2023,24.7058,25.5623,318002,50.4432,24.7153,47676140,1918767,0.0109
1/9/2023,24.4971,25.3574,269378,14.9642,24.5172,41139940,1653760,0.0114
1/6/2023,24.5248,25.3677,276736,2.473,24.5271,34986040,1417290,0.0114
1/5/2023,23.9518,24.7837,186308,14.8546,23.9625,42548090,1757923,0.011
1/4/2023,24.1634,24.9886,200749,21.7613,24.1606,44225530,1815188,0.0111
1/3/2023,23.9463,24.7734,270454,12.1964,23.9526,41314740,1711454,0.0117
12/30/2022,24.0535,24.8759,296185,12.0869,24.0516,74201610,3070295,0.0102
12/29/2022,24.1198,24.9374,600419,26.7101,24.1111,62571890,2570005,0.0101
12/28/2022,23.6988,24.5173,331675,14.6093,23.7049,61734530,2567600,0.0104
12/27/2022,24.039,24.8759,270057,50.24,24.0516,95142980,3917711,0.0101
12/23/2022,24.0772,24.9169,402765,41.2544,24.0913,62627950,2585567,0.0107
12/22/2022,23.9137,24.7324,237461,14.5835,23.9129,68840190,2870562,0.01
12/21/2022,24.2367,25.0603,372478,36.2112,24.2299,62265060,2546737,0.0103
12/20/2022,23.8471,24.671,323117,7.34,23.8535,57130410,2370144,0.0102
12/19/2022,23.7824,24.6055,433185,28.8882,23.7899,53570220,2218813,0.0101
12/16/2022,24.0003,24.7992,261530,26.5456,23.9771,70594990,2906088,0.0104
12/15/2022,24.2299,25.0846,327790,24.3535,24.253,57756380,2346344,0.0103
12/14/2022,24.8295,25.6961,233106,12.2933,24.8443,47484210,1873220,0.0178
12/13/2022,24.9724,25.8388,188341,5.039,24.9823,44344480,1744930,0.0104
12/12/2022,24.8129,25.6757,221532,12.67,24.8246,36102140,1442407,0.0103
12/9/2022,24.4635,25.319,244808,50.3562,24.4797,42771160,1711920,0.0121
12/8/2022,24.6815,25.5228,562447,24.8235,24.6768,47970460,1915362,0.011
12/7/2022,24.5274,25.3598,232896,22.5403,24.5191,61502330,2468304,0.011
12/6/2022,24.5846,25.4413,205844,22.3996,24.598,62729800,2509276,0.0103
12/5/2022,24.9105,25.7777,268885,39.9142,24.9232,70229000,2778176,0.011
12/2/2022,25.426,26.3077,1352814,5.0554,25.4356,43221220,1679747,0.0116
12/1/2022,25.419,26.2975,248458,38.7003,25.4258,42135910,1633056,0.0117
11/30/2022,25.455,26.3077,230721,33.531,25.4356,66321250,2609759,0.0112
11/29/2022,24.7757,25.635,311150,12.9148,24.7852,40916650,1628037,0.0104
11/28/2022,24.7598,25.6248,218589,12.5702,24.7754,35630580,1414704,0.0109
11/25/2022,25.1787,26.0427,134389,0,25.1794,10184910,398206,0.0114
11/23/2022,25.1536,26.0529,51715,25.5493,25.1893,44656300,1749956,0.011
11/22/2022,25.07,25.9408,221586,15.3143,25.0809,46220840,1823253,0.0105
11/21/2022,24.7057,25.5636,194925,63.5975,24.7162,67466380,2695790,0.0105
11/18/2022,24.7822,25.635,340121,17.5485,24.7852,52927480,2108595,0.0105
11/17/2022,24.6446,25.4923,425726,-77.9554,24.6472,49309710,1981771,0.0103
11/16/2022,24.7081,25.5636,123297,57.5168,24.7162,64711820,2577203,0.0113
11/15/2022,24.9738,25.849,278198,115.3303,24.9922,82123020,3235482,0.0111
11/14/2022,24.7338,25.584,160966,0,24.7359,48240370,1906249,0.0107
11/11/2022,24.9436,25.8184,269532,17.5685,24.9626,36395650,1440624,0.0111
11/10/2022,24.7414,25.5942,156891,48.0903,24.7458,60780920,2439478,0.0115
11/9/2022,23.4885,24.2895,184050,0,23.4844,46016920,1918013,0.011
11/8/2022,24.0021,24.8195,269988,16.6839,23.9968,35465220,1454734,0.0103
11/7/2022,23.8808,24.6972,128618,4.8711,23.8786,40607370,1680853,0.0113
11/4/2022,23.628,24.4526,213822,-12.1162,23.642,71798110,3018474,0.0104
11/3/2022,23.2813,24.0857,280769,43.1564,23.2873,85240520,3592123,0.0104
11/2/2022,23.4568,24.2691,427267,11.812,23.4647,44077130,1821969,0.0142
11/1/2022,24.0666,24.9011,243726,9.5208,24.0757,42348340,1731667,0.0109
10/31/2022,24.0729,24.9011,203130,14.6525,24.0757,55891540,2284022,0.0109
10/28/2022,24.1984,25.0234,259084,0,24.1939,40801180,1672198,0.0106
10/27/2022,23.6459,24.4628,296325,34.3763,23.6519,37143150,1539565,0.0117
