Date,FUND_NET_ASSET_VAL,TOT_RETURN_INDEX_GROSS_DVDS,ALL_BROKERS_ADV_TOT_AGGR_VOL,FUND_FLOW,PX_LAST,TURNOVER,PX_VOLUME,AVERAGE_BID_ASK_SPREAD
5/11/2022,47.4744,54.3953,539452,0,47.4819,2.86E+08,5705846,0.0095
5/10/2022,47.4724,54.4007,1995991,0,47.4866,1.27E+08,2526666,0.0095
5/9/2022,47.4784,54.4116,407945,0,47.4961,2.26E+08,4510855,0.0095
5/6/2022,47.4705,54.3953,675187,0,47.4819,2.06E+08,4113752,0.0095
5/5/2022,47.479,54.4062,435335,0,47.4914,1.93E+08,3849737,0.0095
5/4/2022,47.477,54.4224,463345,0,47.5056,1.52E+08,3026802,0.0095
5/3/2022,47.4733,54.4062,461286,0,47.4914,2.34E+08,4657898,0.0095
5/2/2022,47.4704,54.4062,1363914,47.6528,47.4914,1.61E+08,3212920,0.0095
4/29/2022,47.4706,54.4102,339566,15.0473,47.4949,1.39E+08,2764229,0.0095
4/28/2022,47.4879,54.4319,274403,12.5486,47.5138,1.37E+08,2731538,0.0095
4/27/2022,47.4901,54.4319,467120,0,47.5138,1.39E+08,2765944,0.0095
4/26/2022,47.4992,54.4319,285639,0,47.5138,1.78E+08,3538000,0.0095
4/25/2022,47.4872,54.4102,412727,0,47.4949,1.36E+08,2712419,0.0095
4/22/2022,47.4807,54.3994,386518,0,47.4855,1.41E+08,2809282,0.0095
4/21/2022,47.4884,54.3886,405332,0,47.476,1.35E+08,2685927,0.0095
4/20/2022,47.5013,54.4102,595568,-12.5533,47.4949,1.32E+08,2627836,0.0095
4/19/2022,47.4998,54.4102,410574,-7.534,47.4949,1.46E+08,2900621,0.0095
4/18/2022,47.5125,54.4048,404857,0,47.4902,2.39E+08,4752721,0.0095
4/14/2022,47.5079,54.3886,418671,-85.4056,47.476,1.49E+08,2972784,0.0095
4/13/2022,47.5089,54.4211,331583,0,47.5044,1.75E+08,3482598,0.0095
4/12/2022,47.5072,54.4211,426014,0,47.5044,1.64E+08,3272512,0.0095
4/11/2022,47.5011,54.4265,443953,0,47.5091,1.88E+08,3732079,0.0095
4/8/2022,47.499,54.4319,522051,0,47.5138,1.35E+08,2677455,0.0095
4/7/2022,47.5022,54.4482,728079,25.1122,47.528,1.76E+08,3510708,0.0095
4/6/2022,47.4988,54.4427,600459,0,47.5233,3.40E+08,6768155,0.0095
4/5/2022,47.5009,54.3886,1913328,7.5336,47.476,2.26E+08,4506292,0.0095
4/4/2022,47.5028,54.4427,521343,-7.5339,47.5233,1.25E+08,2481133,0.0095
4/1/2022,47.4948,54.4102,364222,0,47.4949,1.19E+08,2369004,0.0097
3/31/2022,47.4993,54.4395,374133,10.044,47.5205,1.56E+08,3094798,0.0095
3/30/2022,47.4964,54.4179,1213104,0,47.5016,2.10E+08,4181285,0.0095
3/29/2022,47.4858,54.4179,2315327,5.0244,47.5016,1.86E+08,3708276,0.0095
3/28/2022,47.4748,54.4071,465239,27.6283,47.4922,2.46E+08,4886804,0.0095
3/25/2022,47.4775,54.4071,1167042,12.5554,47.4922,1.65E+08,3281750,0.0095
3/24/2022,47.4878,54.4287,604484,0,47.5111,2.24E+08,4459151,0.0095
3/23/2022,47.4851,54.4071,613500,30.1413,47.4922,1.55E+08,3091827,0.0095
3/22/2022,47.4767,54.3854,425008,0,47.4733,99607700,1983244,0.0095
3/21/2022,47.4774,54.3854,259163,0,47.4733,1.60E+08,3177740,0.0095
3/18/2022,47.4831,54.4179,520954,0,47.5016,1.55E+08,3078750,0.0095
3/17/2022,47.4803,54.3962,410654,0,47.4827,1.47E+08,2921881,0.0095
3/16/2022,47.4655,54.4071,314340,22.6024,47.4922,1.15E+08,2298537,0.0097
3/15/2022,47.4613,54.4071,418930,10.0424,47.4922,1.76E+08,3504351,0.0095
3/14/2022,47.4683,54.3962,518930,0,47.4827,1.55E+08,3080548,0.0095
3/11/2022,47.4763,54.4179,79422,15.0644,47.5016,1.53E+08,3048417,0.0095
3/10/2022,47.4832,54.4179,296916,22.6004,47.5016,2.10E+08,4180329,0.0095
3/9/2022,47.4901,54.4395,362453,0,47.5205,3.04E+08,6045809,0.0095
3/8/2022,47.5021,54.4504,3396838,100.4757,47.53,3.05E+08,6067964,0.0095
3/7/2022,47.5327,54.4612,1167127,7.5376,47.5394,1.83E+08,3639710,0.0095
3/4/2022,47.5495,54.5045,374987,0,47.5772,1.55E+08,3081253,0.0095
3/3/2022,47.5545,54.5045,166729,25.1503,47.5772,1.30E+08,2587423,0.0095
3/2/2022,47.5581,54.4991,246838,0,47.5725,1.75E+08,3470161,0.0095
3/1/2022,47.5757,54.5478,719088,0,47.6151,3.22E+08,6397150,0.0095
2/28/2022,47.5707,54.5167,231903,105.6896,47.5879,1.83E+08,3627936,0.0094
2/25/2022,47.5608,54.5113,125448,0,47.5831,1.44E+08,2853119,0.0094
2/24/2022,47.5653,54.5545,214158,145.9755,47.6209,4.96E+08,9832851,0.0095
2/23/2022,47.5817,54.5329,399247,148.5064,47.602,2.61E+08,5188317,0.0094
2/22/2022,47.5889,54.5329,233418,0,47.602,1.66E+08,3289961,0.0094
2/18/2022,47.593,54.5437,568799,0,47.6115,95267760,1890243,0.0095
2/17/2022,47.5955,54.5654,143573,10.0741,47.6304,2.36E+08,4686435,0.0094
2/16/2022,47.5986,54.5437,816841,73.0409,47.6115,1.11E+08,2202638,0.0095
2/15/2022,47.6014,54.5437,106211,0,47.6115,1.43E+08,2838719,0.0094
2/14/2022,47.6031,54.5113,654674,0,47.5831,1.64E+08,3249605,0.0095
2/11/2022,47.5986,54.5437,199059,0,47.6115,1.25E+08,2485027,0.0095
2/10/2022,47.6039,54.5437,249066,0,47.6115,2.16E+08,4278709,0.0095
2/9/2022,47.6186,54.5762,1028280,0,47.6398,1.82E+08,3601411,0.0095
2/8/2022,47.6181,54.5545,973246,5.0398,47.6209,1.49E+08,2962269,0.0094
2/7/2022,47.6187,54.5762,142045,15.1191,47.6398,96820910,1920650,0.0094
2/4/2022,47.618,54.5654,305335,0,47.6304,1.37E+08,2726809,0.0094
2/3/2022,47.6317,54.5924,443333,12.5992,47.654,1.30E+08,2569266,0.0094
2/2/2022,47.6353,54.587,94541,0,47.6493,1.26E+08,2491812,0.0094
2/1/2022,47.6312,54.587,415217,35.2906,47.6493,1.70E+08,3370605,0.0095
1/31/2022,47.6266,54.6175,1866652,118.4655,47.6759,8.04E+08,15926558,0.0094
1/28/2022,47.6305,54.5958,10827633,22.6925,47.657,1.99E+08,3944588,0.0095
1/27/2022,47.6318,54.5634,1401431,0,47.6286,1.27E+08,2525155,0.0095
1/26/2022,47.6437,54.5634,2746525,-126.084,47.6286,2.41E+08,4773689,0.0094
1/25/2022,47.6522,54.5742,950196,0,47.6381,1.56E+08,3086958,0.0094
1/24/2022,47.6545,54.585,1206463,-78.2051,47.6475,2.83E+08,5614960,0.0094
1/21/2022,47.6528,54.585,1790515,0,47.6475,1.97E+08,3909222,0.0094
1/20/2022,47.6507,54.585,1007495,-90.82,47.6475,1.14E+08,2255071,0.0094
1/19/2022,47.6532,54.585,662449,0,47.6475,1.79E+08,3545791,0.0095
1/18/2022,47.6526,54.5742,1063114,0,47.6381,1.65E+08,3266699,0.0094
1/14/2022,47.657,54.6012,921284,0,47.6617,1.15E+08,2279824,0.0095
1/13/2022,47.6635,54.5958,1245390,12.615,47.657,2.15E+08,4259534,0.0094
1/12/2022,47.6618,54.6175,1513766,-30.2802,47.6759,1.63E+08,3226144,0.0094
1/11/2022,47.6628,54.6337,485214,0,47.69,2.11E+08,4171102,0.0094
1/10/2022,47.6628,54.6175,1296497,0,47.6759,1.50E+08,2974591,0.0094
1/7/2022,47.6655,54.6175,907339,0,47.6759,1.08E+08,2137890,0.0094
1/6/2022,47.6618,54.6067,579891,0,47.6664,1.51E+08,2994648,0.0094
1/5/2022,47.67,54.6067,679964,0,47.6664,1.33E+08,2634428,0.0094
1/4/2022,47.6774,54.6067,593442,0,47.6664,1.13E+08,2230314,0.0094
1/3/2022,47.671,54.6175,498099,0,47.6759,1.20E+08,2380737,0.0094
12/31/2021,47.6761,54.6175,703818,0,47.6759,1.38E+08,2726593,0.0094
12/30/2021,47.677,54.6067,923013,0,47.6664,1.80E+08,3562745,0.0094
12/29/2021,47.6727,54.614,674424,2.5241,47.6729,1.45E+08,2873219,0.0094
12/28/2021,47.6705,54.6032,615127,0,47.6634,1.22E+08,2414325,0.0094
12/27/2021,47.6696,54.6032,802841,0,47.6634,1.40E+08,2768173,0.0094
12/23/2021,47.6678,54.6032,522303,0,47.6634,1.39E+08,2744254,0.0094
12/22/2021,47.6688,54.614,700428,0,47.6729,1.43E+08,2832316,0.0094
12/21/2021,47.6675,54.614,703375,0,47.6729,1.83E+08,3629492,0.0094
12/20/2021,47.6693,54.6248,642834,0,47.6823,2.16E+08,4278317,0.0094
12/17/2021,47.6658,54.6356,1220170,20.1985,47.6917,2.27E+08,4497212,0.0094
12/16/2021,47.6696,54.614,2003240,25.2463,47.6729,1.48E+08,2930105,0.0094
12/15/2021,47.664,54.6248,926039,0,47.6823,1.61E+08,3194053,0.0094
12/14/2021,47.6658,54.597,398171,0,47.658,1.13E+08,2234955,0.0094
12/13/2021,47.6679,54.597,622025,-70.7395,47.658,1.32E+08,2609913,0.0094
12/10/2021,47.6655,54.6186,1289658,-20.2122,47.6769,1.09E+08,2160661,0.0094
12/9/2021,47.6633,54.5862,629703,-27.7903,47.6486,1.14E+08,2257955,0.0094
12/8/2021,47.6658,54.597,486185,0,47.658,89065430,1762919,0.0094
12/7/2021,47.6631,54.597,420566,0,47.658,1.61E+08,3179889,0.0094
12/6/2021,47.6678,54.6078,836484,0,47.6675,1.48E+08,2932453,0.0094
12/3/2021,47.6715,54.6078,1506364,0,47.6675,1.71E+08,3378877,0.0095
12/2/2021,47.6677,54.5862,1091148,0,47.6486,2.27E+08,4489260,0.0094
12/1/2021,47.6823,54.6294,1215973,-50.5302,47.6863,2.40E+08,4744165,0.0094
11/30/2021,47.6813,54.646,570166,136.4735,47.7008,1.56E+08,3081297,0.0094
11/29/2021,47.6884,54.646,1168423,0,47.7008,1.07E+08,2112183,0.0094
11/26/2021,47.6909,54.6244,648402,0,47.682,84378900,1668638,0.0097
11/24/2021,47.6695,54.6028,544327,-101.159,47.6631,1.26E+08,2487038,0.0094
11/23/2021,47.6776,54.6136,812851,0,47.6725,1.54E+08,3036182,0.0094
11/22/2021,47.6772,54.6352,632481,0,47.6914,1.25E+08,2466731,0.0094
11/19/2021,47.6895,54.6298,564295,7.5847,47.6867,1.19E+08,2355838,0.0094
11/18/2021,47.6921,54.6352,748883,0,47.6914,80559870,1592570,0.0094
11/17/2021,47.6938,54.646,396491,0,47.7008,1.03E+08,2036625,0.0094
11/16/2021,47.6903,54.6352,452255,0,47.6914,1.16E+08,2302189,0.0094
11/15/2021,47.6924,54.6352,530502,0,47.6914,1.62E+08,3201258,0.0094
11/12/2021,47.6942,54.646,2074344,280.7249,47.7008,1.07E+08,2116107,0.0094
11/11/2021,47.6882,54.6352,450336,0,47.6914,85404910,1688086,0.0094
11/10/2021,47.6946,54.6676,268992,0,47.7197,1.36E+08,2685632,0.0094
11/9/2021,47.7211,54.6676,967143,0,47.7197,1.06E+08,2085743,0.0281
11/8/2021,47.7161,54.6676,673225,0,47.7197,1.46E+08,2877819,0.0515
11/5/2021,47.7232,54.6676,1316239,0,47.7197,1.06E+08,2093540,0.0094
11/4/2021,47.718,54.6622,925611,0,47.715,1.80E+08,3550056,0.0095
11/3/2021,47.7047,54.6568,1899882,-96.1557,47.7102,1.16E+08,2284704,0.0094
11/2/2021,47.7062,54.6352,1008112,0,47.6914,1.03E+08,2045581,0.0118
11/1/2021,47.6904,54.6352,559524,0,47.6914,1.40E+08,2765328,0.0095
10/29/2021,47.6973,54.6325,877283,-17.7026,47.689,1.31E+08,2586541,0.0094
10/28/2021,47.6975,54.6541,794577,-5.0609,47.7079,1.01E+08,1997856,0.0094
10/27/2021,47.7023,54.6703,470287,0,47.722,1.25E+08,2460193,0.0094
10/26/2021,47.7066,54.6649,687052,0,47.7173,1.69E+08,3341298,0.0094
10/25/2021,47.7077,54.6541,727303,0,47.7079,1.19E+08,2355450,0.0094
10/22/2021,47.6992,54.6433,965109,0,47.6984,1.33E+08,2618426,0.0094
10/21/2021,47.7063,54.6865,814344,0,47.7361,1.08E+08,2128627,0.0094
10/20/2021,47.7266,54.6757,412516,0,47.7267,91518700,1806951,0.0094
10/19/2021,47.7225,54.6865,448376,0,47.7361,1.03E+08,2028976,0.0094
10/18/2021,47.7178,54.6865,376417,0,47.7361,1.15E+08,2273762,0.0094
10/15/2021,47.725,54.6973,534339,5.0631,47.7456,1.15E+08,2279497,0.0094
10/14/2021,47.734,54.6865,929132,0,47.7361,95562850,1886268,0.0094
10/13/2021,47.7336,54.7081,580162,0,47.755,1.35E+08,2660940,0.0094
10/12/2021,47.7381,54.6865,1039266,0,47.7361,1.01E+08,1996067,0.0095
10/11/2021,47.737,54.7189,710567,0,47.7644,67289520,1327870,0.0095
10/8/2021,47.7429,54.7081,512050,0,47.755,73605540,1452269,0.0094
10/7/2021,47.7464,54.7297,542366,0,47.7738,1.09E+08,2152259,0.0094
10/6/2021,47.7536,54.7297,574145,0,47.7738,1.27E+08,2497002,0.0094
10/5/2021,47.7582,54.7405,562852,0,47.7833,2.15E+08,4240959,0.0094
10/4/2021,47.7604,54.7405,1581378,17.7357,47.7833,1.45E+08,2869579,0.0094
10/1/2021,47.765,54.7459,874183,0,47.788,2.13E+08,4205253,0.0095
9/30/2021,47.7566,54.7327,1628745,25.3403,47.7765,1.26E+08,2486064,0.0094
9/29/2021,47.7553,54.7327,910704,12.6747,47.7765,1.79E+08,3523179,0.0094
9/28/2021,47.7519,54.7327,2390100,58.3021,47.7765,1.47E+08,2902877,0.0094
9/27/2021,47.7511,54.7004,1250269,0,47.7482,1.68E+08,3317781,0.0094
9/24/2021,47.7469,54.7219,1916333,0,47.7671,79445550,1566535,0.0094
9/23/2021,47.7491,54.7219,662840,0,47.7671,1.04E+08,2045130,0.0094
9/22/2021,47.7523,54.7273,725426,0,47.7718,1.08E+08,2137724,0.0094
9/21/2021,47.7534,54.7273,584628,10.1389,47.7718,88504810,1745123,0.0094
9/20/2021,47.7554,54.7165,591231,0,47.7624,1.44E+08,2837576,0.0094
9/17/2021,47.7505,54.7381,908344,0,47.7812,97514930,1922417,0.0094
9/16/2021,47.7505,54.7327,853946,12.6731,47.7765,69504140,1370222,0.0094
9/15/2021,47.7535,54.7327,315740,38.0193,47.7765,85597270,1687495,0.0094
9/14/2021,47.7528,54.7381,596967,17.7435,47.7812,2.08E+08,4101120,0.0094
9/13/2021,47.7513,54.7219,2247446,108.994,47.7671,1.37E+08,2703896,0.0094
9/10/2021,47.7468,54.7219,711415,0,47.7671,1.16E+08,2296739,0.0094
9/9/2021,47.7467,54.7327,684949,38.0163,47.7765,99491430,1961783,0.0094
9/8/2021,47.7443,54.7219,627915,40.5507,47.7671,96279090,1898421,0.0094
9/7/2021,47.7427,54.7327,617223,0,47.7765,3.69E+08,7285229,0.0094
9/3/2021,47.7421,54.7273,1115429,250.8862,47.7718,1.23E+08,2427708,0.0094
9/2/2021,47.7417,54.7219,783986,68.4228,47.7671,73964790,1458438,0.0095
9/1/2021,47.7433,54.7327,461107,17.7391,47.7765,1.67E+08,3290231,0.0094
8/31/2021,47.741,54.7264,1842848,0,47.771,1.09E+08,2149542,0.0094
8/30/2021,47.7413,54.7264,723498,0,47.771,85336460,1682191,0.0094
8/27/2021,47.7353,54.7156,777628,0,47.7616,1.95E+08,3849198,0.0094
8/26/2021,47.7279,54.7102,1630044,63.3776,47.7569,1.22E+08,2395808,0.0094
8/25/2021,47.7276,54.7048,841333,45.6248,47.7522,97728250,1926973,0.0094
8/24/2021,47.7269,54.7048,723865,5.0694,47.7522,88722240,1749420,0.0094
8/23/2021,47.7247,54.6833,679682,0,47.7333,89960480,1773881,0.0094
8/20/2021,47.7198,54.6941,375103,0,47.7428,95420070,1881506,0.0094
8/19/2021,47.7216,54.7048,410402,0,47.7522,1.34E+08,2638479,0.0094
8/18/2021,47.7227,54.6941,590695,0,47.7428,1.47E+08,2902547,0.0094
8/17/2021,47.7257,54.7048,1653247,0,47.7522,1.33E+08,2625836,0.0094
8/16/2021,47.7269,54.6995,1114359,12.673,47.7475,81375010,1604529,0.0094
8/13/2021,47.7238,54.6995,505813,0,47.7475,78363670,1545151,0.0095
8/12/2021,47.719,54.6941,318853,27.8794,47.7428,85068910,1677600,0.0094
8/11/2021,47.72,54.6941,503839,0,47.7428,88715320,1749488,0.0094
8/10/2021,47.717,54.7048,720107,0,47.7522,2.20E+08,4343091,0.0094
8/9/2021,47.7199,54.6941,2054047,27.8755,47.7428,1.05E+08,2073987,0.0094
8/6/2021,47.7196,54.6995,1033608,0,47.7475,1.02E+08,2018822,0.0094
8/5/2021,47.7221,54.7048,410249,27.8769,47.7522,1.17E+08,2304237,0.0094
8/4/2021,47.7276,54.7048,847467,7.6032,47.7522,66287590,1306836,0.0094
8/3/2021,47.7297,54.7102,518684,0,47.7569,62628890,1234701,0.0094
8/2/2021,47.7276,54.7102,305011,0,47.7569,1.06E+08,2098388,0.0094
7/30/2021,47.7279,54.6969,650746,7.6041,47.7452,1.47E+08,2900259,0.0094
7/29/2021,47.7215,54.6861,819287,50.7216,47.7358,59611080,1174903,0.0094
7/28/2021,47.7216,54.6861,433755,15.2144,47.7358,78062720,1538632,0.0094
7/27/2021,47.7177,54.6969,395636,25.3575,47.7452,1.20E+08,2367934,0.0094
7/26/2021,47.7148,54.6861,589901,0,47.7358,90378920,1781724,0.0094
7/23/2021,47.7104,54.6807,424376,0,47.7311,1.07E+08,2110945,0.0094
7/22/2021,47.7098,54.6807,1166170,5.0703,47.7311,1.26E+08,2485992,0.0094
7/21/2021,47.7069,54.6753,891323,35.4916,47.7264,1.47E+08,2888476,0.0094
7/20/2021,47.7068,54.6645,594530,0,47.717,1.12E+08,2214553,0.0094
7/19/2021,47.7038,54.6753,633424,0,47.7264,97770250,1927821,0.0094
7/16/2021,47.7001,54.6753,543561,0,47.7264,78830430,1554384,0.0094
7/15/2021,47.7027,54.6699,369761,12.673,47.7217,74513610,1469280,0.0094
7/14/2021,47.7042,54.6753,381531,0,47.7264,77775830,1533573,0.0094
7/13/2021,47.6965,54.6645,455864,0,47.717,98080490,1933969,0.0095
7/12/2021,47.7035,54.6753,755926,0,47.7264,88061870,1736407,0.0094
7/9/2021,47.7041,54.6807,586928,0,47.7311,95977880,1892183,0.0094
7/8/2021,47.7118,54.6861,584725,0,47.7358,92484140,1823516,0.0094
7/7/2021,47.7097,54.6753,715125,0,47.7264,1.04E+08,2056519,0.0094
7/6/2021,47.7091,54.6591,579352,0,47.7123,1.32E+08,2611560,0.0094
7/2/2021,47.6951,54.6645,577494,0,47.717,74511890,1469459,0.0094
7/1/2021,47.6892,54.6699,439189,15.206,47.7217,88921160,1753359,0.0094
6/30/2021,47.695,54.6671,449113,0,47.7192,1.42E+08,2795558,0.0094
6/29/2021,47.69,54.6617,928823,35.5,47.7145,1.24E+08,2449854,0.0094
6/28/2021,47.688,54.6455,1438456,22.819,47.7004,1.25E+08,2458198,0.0094
6/25/2021,47.6787,54.6401,1247420,0,47.6957,1.28E+08,2521871,0.0094
6/24/2021,47.6786,54.6563,1545012,0,47.7098,75784080,1494024,0.0094
6/23/2021,47.6805,54.6617,411598,0,47.7145,87599300,1726639,0.0094
6/22/2021,47.6868,54.6563,655588,17.7446,47.7098,1.27E+08,2511369,0.0094
6/21/2021,47.6766,54.6455,1095447,30.4234,47.7004,2.00E+08,3934619,0.0094
6/18/2021,47.6733,54.6563,3522214,43.0906,47.7098,98015130,1932275,0.0094
6/17/2021,47.6844,54.6563,800798,0,47.7098,92951600,1832154,0.0094
6/16/2021,47.6884,54.6671,684924,17.7461,47.7192,97457360,1920724,0.0094
6/15/2021,47.6964,54.6724,715755,0,47.7239,1.67E+08,3292576,0.0094
6/14/2021,47.6969,54.6671,803624,71.0021,47.7192,90600790,1785422,0.0094
6/11/2021,47.6959,54.6724,503801,0,47.7239,1.02E+08,2017611,0.0094
6/10/2021,47.6954,54.6671,624024,0,47.7192,1.54E+08,3032796,0.0094
6/9/2021,47.6947,54.6724,932943,48.179,47.7239,1.12E+08,2207322,0.0094
6/8/2021,47.6965,54.6671,1231474,2.5357,47.7192,1.22E+08,2396352,0.0094
6/7/2021,47.6968,54.6671,946027,0,47.7192,98835210,1948101,0.0094
6/4/2021,47.6943,54.6563,579836,10.1432,47.7098,1.42E+08,2800076,0.0094
6/3/2021,47.6934,54.6724,1150175,0,47.7239,88147460,1737093,0.0094
6/2/2021,47.6966,54.6724,539960,30.4276,47.7239,1.63E+08,3209560,0.0094
6/1/2021,47.6959,54.6724,2702819,12.679,47.7239,1.77E+08,3484218,0.0094
5/28/2021,47.6934,54.6685,1145524,86.2159,47.7204,91142920,1795395,0.0094
5/27/2021,47.6922,54.6685,721585,0,47.7204,82912630,1633239,0.0094
5/26/2021,47.6908,54.6631,570285,7.611,47.7157,1.10E+08,2163698,0.0094
5/25/2021,47.6899,54.6523,911902,0,47.7063,77883400,1534701,0.0094
5/24/2021,47.6862,54.6469,564136,0,47.7016,70712870,1393472,0.0094
5/21/2021,47.6808,54.6469,445321,0,47.7016,85364660,1682240,0.0094
5/20/2021,47.6796,54.6469,714791,27.9003,47.7016,1.37E+08,2693472,0.0094
5/19/2021,47.6779,54.6469,2098708,12.6816,47.7016,1.35E+08,2656209,0.0096
5/18/2021,47.6791,54.6523,769995,0,47.7063,1.83E+08,3613069,0.0094
5/17/2021,47.6759,54.6254,912867,73.5528,47.6828,81794830,1612242,0.0094
5/14/2021,47.6698,54.6362,500753,0,47.6922,1.46E+08,2875849,0.0094
5/13/2021,47.6668,54.6254,2058473,0,47.6828,1.92E+08,3778215,0.0094
5/12/2021,47.6665,54.6039,934449,0,47.664,1.35E+08,2667022,0.0094
5/11/2021,47.6655,54.6254,687037,0,47.6828,1.57E+08,3089661,0.0094
5/10/2021,47.6652,54.6146,651353,0,47.6734,1.22E+08,2397280,0.0094
5/7/2021,47.6637,54.6254,897425,0,47.6828,99685700,1964913,0.0094
5/6/2021,47.661,54.6254,931199,0,47.6828,1.25E+08,2466224,0.0094
5/5/2021,47.6607,54.62,1112409,0,47.6781,1.28E+08,2520446,0.0094
5/4/2021,47.6591,54.6146,713800,0,47.6734,1.59E+08,3134855,0.0094
5/3/2021,47.6584,54.6146,934338,0,47.6734,1.12E+08,2215399,0.0094
4/30/2021,47.6547,54.6181,809495,0,47.6765,1.09E+08,2155462,0.0094
4/29/2021,47.6524,54.6128,1205250,50.7317,47.6718,1.01E+08,1982496,0.0094
4/28/2021,47.6514,54.6235,664923,12.6823,47.6812,1.55E+08,3052063,0.0094
4/27/2021,47.6465,54.6181,1383211,15.2185,47.6765,1.16E+08,2285797,0.0094
4/26/2021,47.645,54.6128,935593,0,47.6718,92584770,1824529,0.0094
4/23/2021,47.6432,54.602,612264,0,47.6624,1.51E+08,2983484,0.0094
4/22/2021,47.6425,54.6128,1516189,30.4317,47.6718,1.13E+08,2219128,0.0094
4/21/2021,47.6441,54.602,557938,0,47.6624,1.14E+08,2246454,0.0094
4/20/2021,47.6412,54.602,953010,2.536,47.6624,1.49E+08,2939853,0.0094
4/19/2021,47.6414,54.5912,1038533,0,47.653,1.39E+08,2735429,0.0094
4/16/2021,47.6372,54.5859,820946,0,47.6483,1.23E+08,2431595,0.0094
4/15/2021,47.6389,54.5805,698344,0,47.6436,1.34E+08,2640922,0.0094
4/14/2021,47.6391,54.5805,1051955,-5.0715,47.6436,1.24E+08,2448674,0.0094
4/13/2021,47.6362,54.5805,1012488,0,47.6436,1.00E+08,1972099,0.0094
4/12/2021,47.6332,54.5805,760523,0,47.6436,94411980,1861645,0.0094
4/9/2021,47.6309,54.5805,607673,0,47.6436,1.41E+08,2774942,0.0094
4/8/2021,47.6316,54.5912,1601790,0,47.653,96103760,1894625,0.0094
4/7/2021,47.6295,54.5912,644404,0,47.653,1.32E+08,2600047,0.0094
4/6/2021,47.6277,54.5805,1323981,17.7467,47.6436,93577200,1844826,0.0095
4/5/2021,47.6256,54.5912,756374,0,47.653,1.26E+08,2493456,0.0094
4/1/2021,47.6226,54.5912,1462119,7.6051,47.653,4.03E+08,7942827,0.0096
3/31/2021,47.6184,54.5856,9508262,0,47.6481,3.15E+08,6214700,0.0094
3/30/2021,47.6227,54.591,6885035,268.834,47.6528,1.39E+08,2731464,0.0094
3/29/2021,47.6213,54.5802,2762728,0,47.6434,1.87E+08,3677312,0.0094
3/26/2021,47.6191,54.5802,2048832,0,47.6434,1.23E+08,2425087,0.0094
3/25/2021,47.6182,54.5802,744341,0,47.6434,1.59E+08,3123873,0.0094
3/24/2021,47.6189,54.5802,1373841,35.5062,47.6434,1.29E+08,2544884,0.0094
3/23/2021,47.6167,54.5694,963872,12.681,47.634,1.75E+08,3445648,0.0094
3/22/2021,47.6167,54.5694,1903721,0,47.634,96595480,1903840,0.0094
3/19/2021,47.6112,54.5694,1005006,0,47.634,1.32E+08,2596736,0.0094
3/18/2021,47.61,54.5587,1123949,136.932,47.6246,3.16E+08,6230598,0.0094
3/17/2021,47.6161,54.5479,826669,0,47.6152,1.36E+08,2671335,0.0094
3/16/2021,47.6118,54.5587,1140512,0,47.6246,1.61E+08,3170523,0.0094
3/15/2021,47.6113,54.5533,2403654,0,47.6199,1.12E+08,2216152,0.0094
3/12/2021,47.608,54.5479,616399,0,47.6152,90321360,1780612,0.0094
3/11/2021,47.6109,54.5587,523440,0,47.6246,1.32E+08,2601995,0.0094
3/10/2021,47.6082,54.5587,858431,0,47.6246,1.01E+08,1990089,0.0094
3/9/2021,47.6072,54.5587,654321,0,47.6246,1.34E+08,2645803,0.0094
3/8/2021,47.6117,54.5641,964625,0,47.6293,1.34E+08,2633965,0.0094
3/5/2021,47.6219,54.591,832104,0,47.6528,1.72E+08,3387870,0.0094
3/4/2021,47.6295,54.591,1049056,20.2909,47.6528,1.37E+08,2694654,0.0094
3/3/2021,47.6323,54.5963,645953,0,47.6575,2.38E+08,4688212,0.0094
3/2/2021,47.6381,54.591,1963935,73.5704,47.6528,1.94E+08,3811999,0.0094
3/1/2021,47.6398,54.6125,1033710,0,47.6716,1.18E+08,2328309,0.0094
2/26/2021,47.6315,54.5887,861865,0,47.6508,1.34E+08,2630641,0.0094
2/25/2021,47.6214,54.5887,1132003,0,47.6508,1.45E+08,2845090,0.0094
2/24/2021,47.6399,54.6048,1384535,0,47.6649,1.75E+08,3436668,0.0094
2/23/2021,47.6424,54.6102,1131067,20.3113,47.6696,1.18E+08,2322017,0.0094
2/22/2021,47.6457,54.6102,707800,0,47.6696,1.64E+08,3226995,0.0094
2/19/2021,47.6441,54.6102,1100518,0,47.6696,1.41E+08,2777458,0.0094
2/18/2021,47.6434,54.5887,936866,48.2437,47.6508,2.33E+08,4593154,0.0094
2/17/2021,47.6432,54.5994,1593717,0,47.6602,1.14E+08,2252545,0.0094
2/16/2021,47.6394,54.5994,816067,0,47.6602,1.49E+08,2941303,0.0094
2/12/2021,47.6367,54.6102,1430059,7.6167,47.6696,1.09E+08,2142861,0.0094
2/11/2021,47.6376,54.5994,879554,15.2325,47.6602,2.12E+08,4178404,0.0094
2/10/2021,47.638,54.5994,1633483,73.625,47.6602,1.41E+08,2770387,0.0094
2/9/2021,47.6367,54.5994,1239662,0,47.6602,1.42E+08,2795101,0.0094
2/8/2021,47.6365,54.5887,1502529,0,47.6508,1.36E+08,2671912,0.0094
